,Unnamed: 0,Unnamed: 0.1,text,author
2335,2335,226," usual, this hotel was full of soldiers of this company, who hastened to the succor of their comrades. the melee became general, but strength was on the side of the musketeers. the cardinal’s guards and m. de la tremouille’s people retreated into the hotel, the doors of which they closed just in time to prevent their enemies from entering with them. as to the wounded man, he had been taken in at once, and, as we have said, in a very bad state. excitement was at its height among the musketeers and their allies, and they even began to deliberate whether they should not set fire to the hotel",Dumas
2336,2336,6103," bishopric of vannes is one of the best in france."" ""ah! you are now speaking of temporal wealth,"" said <mask>, with a careless air. ""to be sure, i wish to speak of that; i hold by it, on my part."" ""in that case, let me speak of it,"" said <mask>, with a smile. ""you own yourself to be one of the richest prelates in france?"" ""my friend, since you ask me to give you an account, i will tell you that the bishopric of vannes is worth about twenty thousand livres a year, neither more nor less. it is a diocese which contains a hundred and sixty parishes."" ""that is very pretty,"" said",Dumas
2337,2337,4815," i have just discovered that mine is of the number,--a real satisfaction in the assurance that all is lost, and the time is come to yield."" ""oh, i hope,"" said <mask>, ""that your majesty is not come to that extremity."" ""to say so, my lord count, to endeavor to revive hope in my heart, you must have ill understood what i have just told you. i came to blois to ask of my brother <mask> the alms of a million, with which i had the hopes of re-establishing my affairs; and my brother <mask> has refused me. you see, then, plainly, that all is lost."" ""will your majesty permit me to express a",Dumas
2338,2338,8274," him, with a smile upon his lips, although he almost felt as if he were going to die; “i swear i should not care for that, nor should i in any way contradict you; for you must know, my dear marquis, that for all matters which concern myself i am a block of ice; but it is a very different thing when an absent friend is concerned, a friend, who, on leaving, confided his interests to my safe-keeping; for such a friend, de wardes, believe me, i am like fire itself.” “i understand you, monsieur de <mask>. in spite of what you say, there cannot be any question between us, just now, either",Dumas
2339,2339,3467," however, no order of the kind, but on the contrary began to be insinuating. “you were right,” he said, “my dear <mask> <mask> and you cannot set out yet. i beg you to return me that dispatch.” d’<mask> obeyed, and <mask> ascertained that the seal was intact. “i shall want you this evening,” he said “return in two hours.” “my lord,” said d’<mask>, “i have an appointment in two hours which i cannot miss.” “do not be uneasy,” said <mask>; “it is the same.” “good!” thought d’<mask>; “i fancied it was so.” “return, then, at five o’clock and bring that worthy <mask> <mask>",Dumas
2340,2340,12947," strength was increased tenfold by his rage, began to shake the door with a great noise, little heeding that the thunder of his voice was re-echoing through the spiral staircase. <mask>, in her fright, made vain attempts to check this furious outbreak. “i tell you that i shall kill that infamous gryphus?” roared <mask>. “i tell you i shall shed his blood as he did that of my black tulip.” the wretched prisoner began really to rave. “well, then, yes,” said <mask>, all in a tremble. “yes, yes, only be quiet. yes, yes, i will take his keys, i will open the door for you! yes, only be quiet, my",Dumas
2341,2341,8380," in his explanation. “sire,” he said, “this is probably how the affair happened. <mask> was waiting to receive the boar as it rushed towards him.” “on foot or on horseback?” inquired the king. “on horseback. he fired upon the brute and missed his aim, and then it dashed upon him.” “and the horse was killed.” “ah! your majesty knows that, then.” “i have been told that a horse has been found lying dead in the cross-roads of the bois-rochin, and i presume it was de <mask>’s horse.” “perfectly true, sire, it was his.” “well, so much for the horse, and now for de <mask>?” “de",Dumas
2342,2342,6843," you understand; for he canceled the zero, and has added a one before the five. but, by the by--” “what?” “you do not speak of the resemblance.” “i do not speak of it, dear <mask> <mask> <mask> for a very simple reason-- because it does not exist.” “the deuce it doesn’t.” “or, if it does exist, it is only in your own imagination; but, supposing it were to exist elsewhere, i think it would be better for you not to speak of about it.” “really.” “the king, <mask> xiv.--you understand--would be excessively angry with you, if he were to learn that you contributed in any way to spread",Dumas
2343,2343,8661," her cheeks, turned pale as <mask> entered the room. <mask> lost no time in approaching the object of his visit; he sat down, and <mask> disappeared. “my dear sister,” said the king, “you are aware that <mask> <mask> <mask> <mask> fled from her own room this morning, and that she has retired to a cloister, overwhelmed by grief and despair.” as he pronounced these words, the king’s voice was singularly moved. “your majesty is the first to inform me of it,” replied madame. “i should have thought that you might have learned it this morning, during the reception of the ambassadors,” said",Dumas
2344,2344,10929," heavens! no.” “why do you come to accost me with twelve horsemen at your heels, then?” “i am making my round.” “that isn’t bad! and so you pick me up in your round, eh?” “i don’t pick you up; i meet with you, and i beg you to come with me.” “where?” “to the king.” “good!” said d’<mask>, with a bantering air; “the king is disengaged.” “for heaven’s sake, captain,” said <mask> <mask> <mask> in a low voice to the musketeer, “do not compromise yourself! these men hear you.” d’<mask> laughed aloud, and replied: “march! people who are arrested are placed between the six first guards and",Dumas
2345,2345,11961," poor <mask> be not in love; i did not dare to join you. it was not in the presence of your father and your servants that i wished to meet you again, for i did not desire to compromise you, so i made the journey stage by stage, devoured by impatience. at last you arrived. i had taken a lodging in the village, and, concealed behind the window, i saw you pass.” “oh! mon dieu! are you then at angers under your own name?” “for what do you take me? i am a traveling merchant; look at my costume, it is of a color much worn among drapers and goldsmiths. i have not been remarked.” “bussy, the",Dumas
2346,2346,938," i, ‘the little abbe who reads lives of the saints, and translates <mask> into verse.’ ‘ah, ah! i recollect now,’ said the officer, in a jeering tone; ‘well, what do you want with me?’ ‘i want you to spare time to take a walk with me.’ ‘tomorrow morning, if you like, with the greatest pleasure.’ ‘no, not tomorrow morning, if you please, but immediately.’ ‘if you absolutely insist.’ ‘i do insist upon it.’ ‘come, then. ladies,’ said the officer, ‘do not disturb yourselves; allow me time just to kill this gentleman, and i will return and finish the last couplet.’ “we went out. i took him to",Dumas
2347,2347,4242," well,” said <mask>, “we will kill the sentinel and we shall have his arms.” “yes, but before we can kill him--and he will be hard to kill, that swiss--he will shriek out and the whole picket will come, and we shall be taken like foxes, we, who are lions, and thrown into some dungeon, where we shall not even have the consolation of seeing this frightful gray sky of rueil, which no more resembles the sky of tarbes than the moon is like the sun. lack-a-day! if we only had some one to instruct us about the physical and moral topography of this castle. ah! when one thinks that for twenty",Dumas
2348,2348,9020," arose in her mind, or from reflection, or even with sheer pain, was doubtful. la <mask> darted a look at madame de motteville, so full of bitter reproach, that the poor woman, perfectly ignorant of its meaning, was in her own exculpation on the point of asking an explanation, when, suddenly, <mask> of austria arose and said, “yes, the 5th of september; my sorrow began on the 5th of september. the greatest joy, one day; the deepest sorrow the next;--the sorrow,” she added, “the bitter expiation of a too excessive joy.” and, from that moment, <mask> of austria, whose memory and reason seemed",Dumas
2349,2349,5355," with his friend <mask>; he said nothing to him about the expected donation, but he could not forbear questioning his friend, while eating, about country produce, sowing, and planting. <mask> replied complacently, as he always did. his idea was that d’<mask> wished to become a land-owner, only he could not help regretting, more than once, the absence of the lively humor and amusing sallies of the cheerful companion of former days. in fact, d’<mask> was so absorbed, that, with his knife, he took advantage of the grease left at the bottom of his plate, to trace ciphers and make additions",Dumas
2350,2350,4517," delicate model, as if they had never been curled by mortal passions; a form straight and supple; an irreproachable but thin hand--this was what remained of the illustrious gentleman whom so many illustrious mouths had praised under the name of <mask>. he was engaged in correcting the pages of a manuscript book, entirely filled by his own hand. <mask> seized his father by the shoulders, by the neck, as he could, and embraced him so tenderly and so rapidly, that the <mask> had neither strength nor time to disengage himself, or to overcome his paternal emotions. ""what! you here, <mask>--you!",Dumas
2351,2351,5394," he felt himself plunging his hands up to the elbows in that still rising tide of yellow and white coins, a giddiness seized him, and like a man struck by lightning, he sank heavily down upon the enormous heap, which his weight caused to roll away in all directions. planchet, suffocated with joy, had lost his senses. d’<mask> threw a glass of white wine in his face, which incontinently recalled him to life. ""ah! good heavens! good heavens! good heavens!"" said planchet, wiping his mustache and beard. at that time, as they do now, grocers wore the cavalier mustache and the lansquenet",Dumas
2352,2352,3625," that with my own ears i have heard the clauses of the treaty debated.” the scotch chieftains looked at each other in their turn with frowning brows. “sire,” murmured lord leven, crushed by shame, “sire, we are ready to give you every proof of our fidelity.” “i ask but one,” said the king; “put the army in battle array and face the enemy.” “that cannot be, sire,” said the earl. “how, cannot be? what hinders it?” exclaimed the king. “your majesty is well aware that there is a truce between us and the english army.” “and if there is a truce the english army has broken it by quitting",Dumas
2353,2353,1338," “remember that it is the dead alone with whom we are not likely to meet again on this earth. you know something of that, as well as i do, i think. now, if your mistress is not dead, if it is she we have just seen, you will meet with her again some day or other. and perhaps, my god!” added he, with that misanthropic tone which was peculiar to him, “perhaps sooner than you wish.” half past seven had sounded. the carriage had been twenty minutes behind the time appointed. d’<mask>’s friends reminded him that he had a visit to pay, but at the same time bade him observe that there was yet time",Dumas
2354,2354,1121," making his most splendid toilet, then returned to <mask>’s, and according to custom, related everything to him. <mask> listened to his projects, then shook his head, and recommended prudence to him with a shade of bitterness. “what!” said he, “you have just lost one woman, whom you call good, charming, perfect; and here you are, running headlong after another.” d’<mask> felt the truth of this reproach. “i loved <mask> <mask> with my heart, while i only love <mask> with my head,” said he. “in getting introduced to her, my principal object is to ascertain what part she plays at court.”",Dumas
2355,2355,11957," i should have died. well, i went away, and he never tried to detain me. wait still. he knew that i was leaving paris, that i was returning to méridor; he knew that <mask> <mask> <mask> blush as i tell it--was only my husband in name; he knew that i traveled alone; and along the road, dear jeanne, i kept turning, thinking i heard the gallop of his horse behind us. but no, it was only the echo of my own. i tell you he does not think of me. i am not worth a journey to anjou while there are so many beautiful women at the court of france, whose smiles are worth a hundred confessions from the",Dumas
2356,2356,2268," the curiosity or remarks of the court.” “but <mask> never came in this manner,” said the pertinacious boy. “how can you remember what <mask> <mask> <mask> did? you were too young to know about such things.” “i do not remember what he did, but i have inquired and i have been told all about it.” “and who told you about it?” asked <mask> of austria, with a movement of impatience. “i know that i ought never to name the persons who answer my questions,” answered the child, “for if i do i shall learn nothing further.” at this very moment <mask> entered. the king rose immediately, took",Dumas
2357,2357,2186," to be of swart complexion. d’<mask> advanced a few steps into the apartment. how perfectly he remembered his former entrance into that very room! seeing, however, no one there except a musketeer of his own troop, he fixed his eyes upon the supposed soldier, in whose dress, nevertheless, he recognized at the first glance the cardinal. the lieutenant remained standing in a dignified but respectful posture, such as became a man of good birth, who had in the course of his life been frequently in the society of the highest nobles. the cardinal looked at him with a cunning rather than",Dumas
2358,2358,5108," and which i intend to occupy to-morrow with two hundred muskets. you understand that the commission is a secret one, for it is a movement that may decide the fate of the battle."" ""oh, general!"" murmured the sergeant. ""mind, then! let these casks be fastened on to the horse, and let them be escorted by two men and you to the residence of this gentleman, who is my friend. but take care that nobody knows it."" ""i would go by the marsh if i knew the road,"" said the sergeant. ""i know one myself,"" said <mask>; ""it is not wide, but it is solid, having been made upon piles; and with care we",Dumas
2359,2359,1852," me. i paused, but i had already drunk half a glass. “i threw the rest away with horror, and waited, with the dew of fear upon my brow. “no doubt some invisible witness had seen me draw the water from that fountain, and had taken advantage of my confidence in it, the better to assure my ruin, so coolly resolved upon, so cruelly pursued. “half an hour had not passed when the same symptoms began to appear; but as i had only drunk half a glass of the water, i contended longer, and instead of falling entirely asleep, i sank into a state of drowsiness which left me a perception of what",Dumas
2360,2360,5531," ah,"" said <mask> <mask> who doubtless knew the meaning of that triple noise. ""how could i say there was but one king in france! i was mistaken, there are two."" as he spoke or thought thus, the door opened, and the superintendent of finances, <mask>, appeared before his nominal master. it was he who made the noise in the ante-chamber, it was his horse that made the noise in the courtyard. in addition to all this, a loud murmur was heard along his passage, which did not die away till some time after he had passed. it was this murmur which <mask> <mask> regretted so deeply not hearing as he",Dumas
2361,2361,12805," man is, and what he wants.” “are you quite sure, mynheer <mask>, that none of your friends can interest himself for you?” “i have no friends, <mask>; i have only my old nurse, whom you know, and who knows you. alas, poor sue! she would come herself, and use no roundabout ways. she would at once say to your father, or to you, ‘my good sir, or my good miss, my child is here; see how grieved i am; let me see him only for one hour, and i’ll pray for you as long as i live.’ no, no,” continued <mask>; “with the exception of my poor old sue, i have no friends in this world.” “then i come",Dumas
2362,2362,10323," i not give the world cause to speak of me? and to be spoken of, nowadays, when there are <mask> le prince, m. de turenne, and many others, my contemporaries, i, admiral of france, grandson of <mask> iv., king of paris, have i anything left but to get myself killed? _cordieu!_ i will be talked of, i tell you; i shall be killed whether or not; if not there, somewhere else.” “why, monseigneur, this is mere exaggeration; and hitherto you have shown nothing exaggerated save in bravery.” “_peste!_ my dear friend, there is bravery in facing scurvy, dysentery, locusts, poisoned arrows, as my",Dumas
2363,2363,12943," you left the key behind, unfortunate child!” “no, no, no! this is what i cannot understand. the key was never out of my hands; i clinched it as if i were afraid it would take wings.” “but how did it happen, then?” “that’s what i cannot make out. i had given the letter to my messenger; he started before i left his house; i came home, and my door was locked, everything in my room was as i had left it, except the tulip,--that was gone. some one must have had a key for my room, or have got a false one made on purpose.” she was nearly choking with sobs, and was unable to continue.",Dumas
2364,2364,3628," from the perjured assembly into which he had so imprudently ventured, and throwing themselves on horseback all three returned at full gallop to the royal tent. on their road they perceived lord winter marching at the head of his regiment. the king motioned him to accompany them. 56. the avenger. they all four entered the tent; they had no plan ready--they must think of one. the king threw himself into an arm-chair. “i am lost,” said he. “no, sire,” replied <mask>. “you are only betrayed.” the king sighed deeply. “betrayed! yes betrayed by the scotch, amongst whom i was born, whom",Dumas
2365,2365,12330," time for that, so they are creeping out through the air-hole.” “what hole?” “one which looks into the garden, and serves to light the cellar.” “so that you----” “i was too big, and could not pass, and they drew me back by my legs, because i intercepted the way for the others.” “then he who is bigger than you?” “he! who?” “oh! holy virgin, i promise you a dozen wax candles, if he also cannot pass.” “m. <mask>!” “get up.” the monk raised himself from the ground as quickly as he could. “now lead me to the hole.” “where you wish.” “go on, then, wretch.” gorenflot went on as fast",Dumas
2366,2366,6748," counsel of some sort into the still tingling ears of the king. the king, at the suggestion, listened with renewed attention and immediately looking around him, said, “is <mask> <mask> no longer here?” “yes, sire, i am here,” replied the superintendent, till then engaged with <mask>, and approached the king, who advanced a step towards him with a smiling yet negligent air. “forgive me,” said <mask>, “if i interrupt your conversation; but i claim your attention wherever i may require your services.” “i am always at the king’s service,” replied <mask>. “and your cash-box, too,” said",Dumas
2367,2367,12711," to protect them from the wind, and by day to screen them from the sun. they will flower black, i am quite sure of it. you are then to apprise the president of the haarlem society. he will cause the color of the flower to be proved before a committee and these hundred thousand guilders will be paid to you.” <mask> heaved a deep sigh. “and now,” continued <mask>,--wiping away a tear which was glistening in his eye, and which was shed much more for that marvellous black tulip which he was not to see than for the life which he was about to lose,--“i have no wish left, except that the tulip",Dumas
2368,2368,6063," house?"" ""of m. <mask>’s house."" ""ah! ah!"" cried d’<mask>, ""you are of the household of m. <mask>, then, <mask>?"" ""i! what do you mean by that?"" said the topographer, blushing to the top of his ears. ""why, you say the house, when speaking of belle-isle, as if you were speaking of the chateau of pierrefonds."" <mask> bit his lip. ""belle-isle, my friend,"" said he, ""belongs to m. <mask>, does it not?"" ""yes, i believe so."" ""as pierrefonds belongs to me?"" ""i told you i believed so; there are no two words to that."" ""did you ever see a man there who is accustomed to walk about with",Dumas
2369,2369,3794," want nothing but cuts and bruises.” <mask> had heard and understood it all. a slight color mounted to his cheeks. the soldiers then saw him stretch his limbs, little by little, and under the pretense of much heat throw off the scotch plaid which covered him. <mask> and <mask> started with delight to find that the king was lying with his clothes on. the game began. the luck had turned, and groslow, having won some hundred pistoles, was in the merriest possible humor. <mask>, who had lost the fifty pistoles he had won the night before and thirty more besides, was very cross and",Dumas
2370,2370,2794," top of the wall, he throws me another; that other ball contains a letter. thus we have exchanged ideas and no one has seen us do it.” “the devil it does! the devil it does!” said la ramee, scratching his head; “you are in the wrong to tell me that, my lord. i shall have to watch the men who pick up balls.” the duke smiled. “but,” resumed la ramee, “that is only a way of corresponding.” “and that is a great deal, it seems to me.” “but not enough.” “pardon me; for instance, i say to my friends, be on a certain day, on a certain hour, at the other side of the moat with two horses.”",Dumas
2371,2371,6777," with that all-inclusive politeness of which a good man, or a grateful man, alone possesses the secret. an arm-chair, a footstool, a small table beside him, on which to rest his hand, everything was prepared by the governor himself. with his own hands, too, he placed upon the table, with much solicitude, the bag containing the gold, which one of the soldiers had brought up with the most respectful devotion; and the soldier having left the room, baisemeaux himself closed the door after him, drew aside one of the window-curtains, and looked steadfastly at <mask> to see if the prelate required",Dumas
2372,2372,6921," been sent on beforehand, and in the evening he set off in his traveling carriage with his attendants. de wardes, irritated at finding himself dragged away in so abrupt a manner by this englishman, had sought in his subtle mind for some means of escaping from his fetters; but no one having rendered him any assistance in this respect, he was absolutely obliged, therefore, to submit to the burden of his own evil thoughts and caustic spirit. such of his friends in whom he had been able to confide, had, in their character of wits, rallied him upon the duke’s superiority. others, less",Dumas
2373,2373,4917," of brawlers who call themselves rumps and barebones? the parliament does not trouble me at all, planchet."" ""as soon as it ceases to trouble you, monsieur, let us pass on."" ""yes, and arrive at the result. you remember cromwell, planchet?"" ""i have heard a great deal of talk about him. ""he was a rough soldier."" ""and a terrible eater, moreover."" ""what do you mean by that?"" ""why, at one gulp he swallowed all england."" ""well, planchet, the evening before the day on which he swallowed england, if any one had swallowed m. cromwell?"" ""oh, monsieur, it is one of the axioms of mathematics",Dumas
2374,2374,3490," for a second bidding. d’<mask> followed him, and mousqueton, having closed the door, mounted behind the carriage with many groans. he had made some difficulties about going, under pretext that he still suffered from his wound, but d’<mask> had said to him: “remain if you like, my dear <mask> <mask> but i warn you that paris will be burnt down to-night;” upon which <mask> had declared, without asking anything further, that he was ready to follow his master and <mask> <mask> to the end of the world. the carriage started at a measured pace, without betraying by the",Dumas
2375,2375,11891," trap,” said quelus, who returned to his post in the antechamber, only exchanging his cup and ball for schomberg’s shooting tube. “it is amusing to vary one’s pleasures,” said <mask>; “so for a change i will go and sign the league.” chapter xlviii. the reception of the chiefs of the league. the time for the great reception drew near. paris, nearly as tumultuous as the evening before, had sent towards the louvre its deputation of leaguers, its bodies of workmen, its sheriffs, its militia, and its constantly-increasing masses of spectators. the king, on his throne in the great hall,",Dumas
2376,2376,6333," never so much as gave it a thought.” “alas! a sad misfortune for me, monsieur le <mask>,” said <mask>, changing color. “yet not without remedy, i hope,” returned de <mask>. “the remedy is found easily enough,” exclaimed de wardes; “you can be created a gentleman. his eminence, the cardinal <mask>, did nothing else from morning till night.” “hush, hush, de wardes,” said the count; “no jests of that kind; it ill becomes us to turn such matters into ridicule. letters of nobility, it is true, are purchasable; but that is a sufficient misfortune without the nobles themselves laughing at",Dumas
2377,2377,3130," set on the head of <mask> xiv., support a double weight?” “the weight was not so heavy when i was in peril,” interrupted the queen, with a sad smile, “and i ask no more for my husband than has been done for me; you see that we are very humble monarchs, sir.” “oh, you, madame,” the cardinal hastened to say, in order to cut short the explanation he foresaw was coming, “with regard to you, that is another thing. a daughter of <mask> <mask> of that great, that sublime sovereign----” “all which does not prevent you refusing hospitality to his son-in-law, sir! nevertheless, you ought to",Dumas
2378,2378,9081," francs here, <mask> <mask> he replied, striking himself on the chest. “the deuce take this <mask> from chateau-thierry!” cried loret. “it is not the pocket you must tap--but the brain,” said <mask>. “stay a moment, monsieur le surintendant,” added la fontaine; “you are not procureur-general--you are a poet.” “true, true!” cried loret, conrart, and every person present connected with literature. “you are, i repeat, a poet and a painter, a sculptor, a friend of the arts and sciences; but, acknowledge that you are no lawyer.” “oh! i do acknowledge it,” replied <mask> <mask>",Dumas
2379,2379,12199," on foot, has he not?” “i believe so.” “do not compromise yourself for that bad man; i know him: he is perfidious, and will not hesitate to betray you.” “i know it.” “you are my friend, and i wish to put you on your guard.” “you must sleep after the dressing of your wound,” said rémy. “yes, my dear doctor. my friend, take a turn in the garden with madame de monsoreau.” “i am at your orders,” replied bussy. chapter lxxviii. the precautions of m. de monsoreau. st. <mask> was right, and <mask> was right, and <mask> soon acknowledged it. as for diana, she gave herself up to the two",Dumas
2380,2380,7310," heads bent down, and idly kicking the small stones out of their path as they walked on, plunged in thought. it was <mask> <mask> and de bragelonne, the sight of whom, as it always did, produced upon the chevalier, instinctively, a feeling of repugnance. he did not, however, the less, on that account, salute them with a very low bow, which they returned with interest. then, observing that the park was nearly deserted, that the illuminations began to burn out, and that the morning breeze was setting in, he turned to the left, and entered the chateau again, by one of the smaller courtyards. the",Dumas
2381,2381,4553," pace of pittrino, who only that morning was smoking at the door with all the phlegm of a dutchman; all this communicated something like surprise and agitation to the traveler. as he was rising to make inquiries, the door of his chamber opened. the unknown concluded they were about to introduce the impatiently expected traveler, and made three precipitate steps to meet him. but, instead of the person he expected, it was master cropole who appeared, and behind him, in the half-dark staircase, the pleasant face of madame cropole, rendered trivial by curiosity. she only gave one furtive",Dumas
2382,2382,4481," cried all the officers of the household with frantic enthusiasm, and <mask> <mask> <mask> louder than the rest. <mask> hung down his head with evident chagrin. he had all his life been obliged to hear, or rather to undergo, this cry of ""vive le roi!"" which passed over him. for a long time, being unaccustomed to hear it, his ear had had rest, and now a younger, more vivacious, and more brilliant royalty rose up before him, like a new and more painful provocation. madame perfectly understood the sufferings of that timid, gloomy heart; she rose from the table, <mask> imitated her mechanically,",Dumas
2383,2383,7954," <mask> of austria laughed as heartily as her daughter-in-law; so much so, indeed, that her sufferings again returned, and made her turn suddenly pale in the very midst of her enjoyment. “what is the matter?” inquired madame, terrified. “nothing, nothing; a pain in my side. i have been laughing too much. we were at the fourth chance, i think.” “i cannot see a fourth.” “i beg your pardon; i am not excluded from the chance of winning, and if i be the winner, you are sure of me.” “oh! thank you, thank you!” exclaimed madame. “i hope that you look upon yourself as one whose chances are",Dumas
2384,2384,9830," but the doctors always prefer the king who is to the king who is not. providence has willed that you should be persecuted; this persecution to-day consecrates you king of france. you had, then, a right to reign, seeing that it is disputed; you had a right to be proclaimed seeing that you have been concealed; and you possess royal blood, since no one has dared to shed yours, as that of your servants has been shed. now see, then, what this providence, which you have so often accused of having in every way thwarted you, has done for you. it has given you the features, figure, age, and voice",Dumas
2385,2385,4092," the sergeant drew near to planchet. “what! without passports?” he murmured. “without passports,” said planchet. “take notice, captain,” he continued, giving <mask> his expected title, “take notice that one of the three men who just now went out from here told me privately to distrust these gentlemen.” “and i,” said planchet, with dignity, “i know them and i answer for them.” as he said this, he pressed grimaud’s hand, who seemed honored by the distinction. “farewell till we meet again,” said <mask>, as they took leave of planchet; “if anything happens to us we shall blame you",Dumas
2386,2386,9867," be nominated before two months are past, monsieur d’herblay. but that is a matter of very trifling moment; you would not offend me if you were to ask more than that, and you would cause me serious regret if you were to limit yourself to that.” “in that case, i have something still further to hope for, monseigneur.” “speak! speak!” “m. <mask> will not keep long at the head of affairs, he will soon get old. he is fond of pleasure, consistently, i mean, with all his labors, thanks to the youthfulness he still retains; but this protracted youth will disappear at the approach of the first",Dumas
2387,2387,3766," or dice-box.” “i sincerely pity you,” said d’<mask>, with an air of profound compassion. “look here,” said the englishman. “well?” “to-morrow i am on guard.” “in stuart’s room?” “yes; come and pass the night with me.” “impossible!” “impossible! why so?” “i play with <mask> <mask> <mask> every night. sometimes we don’t go to bed at all!” “well, what of that?” “why, he would be annoyed if i did not play with him.” “does he play well?” “i have seen him lose as much as two thousand pistoles, laughing all the while till the tears rolled down.” “bring him with you, then.” “but how",Dumas
2388,2388,6113," a simple visit?"" ""no, i did no know you were engaged, and i wished to take you with me into england."" ""yes, i understand; and then you executed alone, wonderful man as you are, what you wanted to propose to us all four. i suspected you had something to do with that famous restoration, when i learned that you had been seen at king charles’s receptions, and that he appeared to treat you like a friend, or rather like a person to whom he was under an obligation."" ""but how the devil did you learn all that?"" asked d’<mask>, who began to fear that the investigation of <mask> had extended",Dumas
2389,2389,8254," knew would be made, without delay, by one who, she felt assured, was her personal enemy. two or three of her ladies accompanied her. de wardes saluted madame in the most graceful and respectful manner, and, as a commencement of hostilities, announced, in the first place, that he could furnish the duke of <mask>’s friends with the latest news about him. this was a direct answer to the coldness with which <mask> had received him. the attack was a vigorous one, and <mask> felt the blow, but without appearing to have even noticed it. he rapidly cast a glance at <mask> and at de",Dumas
2390,2390,1931," i restrain myself. but, my lord, think of what you’re about to do, and beware of going too far!” “what do you say? god pardon me!” cried <mask>, “i really think he threatens me!” “no, my lord, i still plead. and i say to you: one drop of water suffices to make the full vase overflow; one slight fault may draw down punishment upon the head spared, despite many crimes.” “mr. felton,” said <mask>, “you will withdraw, and place yourself at once under arrest.” “you will hear me to the end, my lord. you have seduced this young girl; you have outraged, defiled her. repair your crimes",Dumas
2391,2391,6421," a hundred officers, gentlemen, and pages, dazzling in their display of silk and gold, thronged like bees buzzing about a hive. every one of them, their swords by their sides, was ready to obey the slightest sign either of de <mask> or bragelonne, the leaders of the embassy. at the very moment the two young men appeared at the end of one of the streets leading to the square, they perceived, crossing the square at full gallop, a young man on horseback, whose costume was of surprising richness. he pushed hastily thorough the crowd of curious lookers-on, and, at the sight of these unexpected",Dumas
2392,2392,4487," that beautiful fair girl with blue eyes and white shoulders, who, recognizing him, called him <mask>. he saw her, and divined at once so much love and so much joy in the expression of her countenance, the he sank on his knees in the middle of the chamber, murmuring, on his part, the name of <mask>e. ""ah! <mask>!--<mask>!"" she sighed, ""it is very wicked to deceive me so."" ""who, i? i have deceived you?"" ""yes; you told me you would go down to inquire the news, and you have brought up monsieur!"" ""well, i was obliged to do so--how else could he have received the letter you wrote",Dumas
2393,2393,4769," dealing; but soon france was not enough. the cardinal sent me to england on cromwell’s account; another gentleman who was not over gentle, i assure you, sire. i had the honor of knowing him, and i was well able to appreciate him. a great deal was promised me on account of that mission. so, as i did much more than i had been bidden to do, i was generously paid, for i was at length appointed captain of the musketeers; that is to say, the most envied position in court, which takes precedence over the marshals of france, and justly; for who says captain of the musketeers says the flower of",Dumas
2394,2394,4306," would be a crime unworthy of loyal gentlemen like you.” “he is right,” thought <mask>. and, like every other reflection passing in a mind that entertained none but noble thoughts, this feeling was expressed in his eyes. “and therefore,” said d’<mask>, to clip the hope which <mask>’s tacit adhesion had imparted to <mask>, “we shall not proceed to that violence save in the last extremity.” “if on the contrary,” resumed <mask>, “you accept your liberty----” “why you, my lord, might take it away from us in less than five minutes afterward; and from my knowledge of you i believe you",Dumas
2395,2395,9652," “no: they have felled the wood, and it has yielded a third more than the estimate.” “then there has been a falling-off in the pools of pierrefonds?” “no, my friend: they have been fished, and there is enough left to stock all the pools in the neighborhood.” “perhaps your estate at vallon has been destroyed by an earthquake?” “no, my friend; on the contrary, the ground was struck with lightning a hundred paces from the chateau, and a fountain sprung up in a place entirely destitute of water.” “what in the world _is_ the matter, then?” “the fact is, i have received an",Dumas
2396,2396,11348," how do you account for it, that after being doctored by you, i found myself by the temple, close to the ditch.” “you!” “yes, i. did you help to take me there?” “certainly not, and i should have opposed it if they had consulted me; for the cold might have done you much harm.” “then i can tell nothing. will you search a little more with me?” “i will if you wish it; but i much fear it will be useless for all these houses are alike.” “well, we must come again by day.” “yes; but then we shall be seen.” “then we must inquire.” “we will, monseigneur.” “and we shall unravel the",Dumas
2397,2397,5747," not only meet, but they have passed a sentence, monseigneur."" ""a sentence?"" said the superintendent, with a shudder and pallor he could not conceal. ""a sentence!--and on whom?"" ""two of your best friends."" ""lyodot and d’eymeris, do you mean? but what sort of a sentence?"" ""sentence of death."" ""passed? oh! you must be mistaken, gourville; that is impossible."" ""here is a copy of the sentence which the king is to sign to-day, if he has not already signed it."" <mask> seized the paper eagerly, read it, and returned it to gourville. ""the king will never sign that,"" said he. gourville shook",Dumas
2398,2398,12951," loosened his hold of the bars, which his fingers still grasped convulsively. his head was heavy, his eyes almost started from their sockets, and he fell heavily on the floor of his cell, muttering,-- “stolen! it has been stolen from me!” during this time <mask> had left the fortress by the door which <mask> herself had opened. he carried the black tulip wrapped up in a cloak, and, throwing himself into a coach, which was waiting for him at gorcum, he drove off, without, as may well be imagined, having informed his friend <mask> of his sudden departure. and now, as we have seen him enter",Dumas
