,Unnamed: 0,text,author
2567,9902," the _vin de Brie_. Was I right?” “Quite so, monsieur.” “In that case, then, it was you whom the king called some name or other.” “What name?” “I hardly know; but wait a moment--idiot, I think it was--no, no, it was fool or dolt. Yes; his majesty said that the man who had thought of the _vin de Melun_ was something of the sort.” D’Artagnan, after this broadside, quietly caressed his mustache; M. Colbert’s large head seemed to become larger and larger than ever. D’Artagnan, seeing how ugly anger made him, did not stop half-way. The orator still went on with his speech, while the",Dumas
2568,135," created admiration, but did not entirely remove his suspicions. The more this young man was superior to others, the more he was to be dreaded if he meant to deceive him. Nevertheless, he pressed d’Artagnan’s hand, and said to him: “You are an honest youth; but at the present moment I can only do for you that which I just now offered. My hotel will be always open to you. Hereafter, being able to ask for me at all hours, and consequently to take advantage of all opportunities, you will probably obtain that which you desire.” “That is to say,” replied d’Artagnan, “that you will wait",Dumas
2569,4734," ""It will bear, in all probability, the arms of monsieur le cardinal."" ""That is sufficient, sire,"" replied the officer, fully instructed in the object of his search. He put his horse to the trot, and rode sharply on in the direction pointed out by the king. But he had scarcely gone five hundred paces when he saw four mules, and then a carriage, loom up from behind a little hill. Behind this carriage came another. It required only one glance to assure him that these were the equipages he was in search of; he therefore turned his bridle, and rode back to the king. ""Sire,"" said he,",Dumas
2570,9978," any faith in the king’s word. Tell mademoiselle what <MASK> <MASK> has done; and you, mademoiselle, will perhaps have the kindness to listen. It will not be long.” Why did Louis XIV. insist upon it in such a manner? A very simple reason--his heart was not at rest, his mind was not thoroughly convinced; he imagined there lay some dark, hidden, tortuous intrigue behind these thirteen millions of francs; and he wished that the pure heart of La Valliere, which had revolted at the idea of theft or robbery, should approve--even were it only by a single word--the resolution he had taken, and which,",Dumas
2571,10941," actions to none but God.” “I forget nothing, sire,” said the musketeer, wounded by this lesson. “Besides, I do not see in what an honest man, when he asks of his king how he has ill-served him, offends him.” “You have ill-served me, monsieur, by siding with my enemies against me.” “Who are your enemies, sire?” “The men I sent you to fight.” “Two men the enemies of the whole of your majesty’s army! That is incredible.” “You have no power to judge of my will.” “But I have to judge of my own friendships, sire.” “He who serves his friends does not serve his master.” “I so well",Dumas
2572,6306," devil is that?” “That is transparent enough, I think; you take that paper.” “Well?” “And you set out instead of me.” “Ah!” “You put your horses to their best speed.” “Good!” “In six hours you will be at Etampes; in seven hours you have the letter from the comte, and I shall have won my wager without stirring from my bed, which suits me and you too, at the same time, I am very sure.” “Decidedly, Manicamp, you are a great man.” “_Hein!_ I know that.” “I am to start then for Etampes?” “Directly.” “I am to go to the Comte de Guiche with this order?” “He will give you a similar one",Dumas
2573,9048," majesty ought not to have believed the report of my death.” “Why not? Alas! we are all mortal; and you may perceive how rapidly I, your younger sister, as we used formerly to say, am approaching the tomb.” “If your majesty believed me dead, you ought, in that case, to have been astonished not to have received the news.” “Death not unfrequently takes us by surprise, duchesse.” “Oh! your majesty, those who are burdened with secrets such as we have just now discussed must, as a necessity of their nature, satisfy their craving desire to divulge them, and they feel they must gratify that",Dumas
2574,10805," the manner in which that submission has been effected.” “Grace!” replied Porthos with flashing eyes, “what is the meaning of that word?” <MASK> touched the elbow of his friend roughly, as he had been accustomed to do in the days of their youth, when he wanted to warn <MASK> that he had committed, or was about to commit, a blunder. Porthos understood him, and was silent immediately. “I will go, messieurs,” replied Biscarrat, a little surprised likewise at the word “grace” pronounced by the haughty musketeer, of and to whom, but a few minutes before, he had related with so much enthusiasm",Dumas
2575,12266," look behind them, and seeing an open space, they fly; the brave lower their heads and rush on.” “Well, then forward!” cried the king, “mordieu! am I not the first gentleman in my kingdom? Were they not great battles that I fought in my youth? Forward, then, gentlemen, and I will take the lead; it is my custom in the mêlée.” “Oh! yes, sire,” cried the young men, with one voice. “And,” said Quelus, “against these ramparts which are closing round your majesty, four men will march, sure to be applauded by you, and glorified by posterity.” “What do you mean, Quelus?” cried the king, with",Dumas
2576,11022," D’Artagnan, or Aramis. In fact, this letter from <MASK> informed the Comte de la Fere of the bad success of the expedition of Belle-Isle. It gave him sufficient details of the death of Porthos to move the tender and devoted heart of Athos to its innermost fibers. Athos wished to go and pay his friend <MASK> a last visit. To render this honor to his companion in arms, he meant to send to D’Artagnan, to prevail upon him to recommence the painful voyage to Belle-Isle, to accomplish in his company that sad pilgrimage to the tomb of the giant he had so much loved, then to return to his dwelling",Dumas
2577,1313," to him, as it would make a magnificent pendant for earrings, he would give five hundred pistoles for it. Athos and d’Artagnan, with the activity of two soldiers and the knowledge of two connoisseurs, hardly required three hours to purchase the entire equipment of the Musketeer. Besides, Athos was very easy, and a noble to his fingers’ ends. When a thing suited him he paid the price demanded, without thinking to ask for any abatement. D’Artagnan would have remonstrated at this; but <MASK> put his hand upon his shoulder, with a smile, and d’Artagnan understood that it was all very well for",Dumas
2578,12903," impatience. Could we not agree about a signal?” “I shall do better than that.” “What will you do?” “If it opens at night, I shall come and tell you myself. If it is day, I shall pass your door, and slip you a note either under the door, or through the grating, during the time between my father’s first and second inspection.” “Yes, Rosa, let it be so. One word of yours, announcing this news to me, will be a double happiness.” “There, ten o’clock strikes,” said Rosa, “I must now leave you.” “Yes, yes,” said Cornelius, “go, Rosa, go!” Rosa withdrew, almost melancholy, for <MASK> had",Dumas
2579,5514," good round sum."" ""But then you would be either a fool or a traitor."" ""And I am neither the one nor the other, my lord. You appear to be much afraid that the king will accept; you have a deal more reason to fear that he will not accept."" ""But, see you, if he does not accept, I should like to guarantee my thirteen reserved millions to him--yes, I will do so--yes. But my pains are returning, I shall faint. I am very, very ill, Colbert; I am near my end!"" Colbert started. The cardinal was indeed very ill; large drops of sweat flowed down upon his bed of agony, and the frightful pallor of a",Dumas
2580,7798," self-conceited prince take our jest seriously, if he should be imprudent enough to exhibit before others anything like delight at it, well, in that case, the king will be humiliated before the whole court; and what a delightful story it will be, too, for him to whom I am really attached, in fact part of my dowry for my husband, to have the adventure to relate of the monarch who was so amusingly deceived by a young girl.” “Sire!” exclaimed La Valliere, her mind bewildered, almost wandering, indeed, “not another word, I implore you; do you not see that you are killing me?” “A jest, nothing",Dumas
2581,7887," the oak, he held his hat over the head of the young girl, who raised her beautiful blue eyes towards the royal hat which sheltered her, and shook her head, sighing deeply as she did so. “What melancholy thought,” said the king, “can possibly reach your heart when I place mine as a rampart before it?” “I will tell you, sire. I had already once before broached this question, which is so difficult for a young girl of my age to discuss, but your majesty imposed silence on me. Your majesty belongs not to yourself alone: you are married; and every sentiment which would separate your majesty",Dumas
2582,823," a pistole, “tell me what you have seen, and I will pledge you the word of a gentleman that not one of your words shall escape from my heart.” The old man read so much truth and so much grief in the face of the young man that he made him a sign to listen, and repeated in a low voice: “It was scarcely nine o’clock when I heard a noise in the street, and was wondering what it could be, when on coming to my door, I found that somebody was endeavoring to open it. As I am very poor and am not afraid of being robbed, I went and opened the gate and saw three men at a few paces from it. In the",Dumas
2583,8237," shall we tell <MASK> <MASK> about Madame?” “Whatever we choose, for <MASK> <MASK> is in our power.” “How so?” “Every way.” “What do you mean?” “In the first place, through the Vicomte de Bragelonne.” “Explain yourself.” “You do not forget, I hope, that <MASK> <MASK> <MASK> has written many letters to Mademoiselle de la Valliere.” “I forget nothing.” “Well, then, it was I who received, and I who intercepted those letters.” “And, consequently, it is you who have them still?” “Yes.” “Where,--here?” “Oh, no; I have them safe at Blois, in the little room you know well enough.”",Dumas
2584,10879," match did not last more than two seconds; but during these two seconds this is what it illumined: in the first place, the giant, enlarged in the darkness; then, at ten paces off, a heap of bleeding bodies, crushed, mutilated, in the midst of which some still heaved in the last agony, lifting the mass as a last respiration inflating the sides of some old monster dying in the night. Every breath of Porthos, thus vivifying the match, sent towards this heap of bodies a phosphorescent aura, mingled with streaks of purple. In addition to this principal group scattered about the grotto, as the",Dumas
2585,12855," Gryphus, coming down from the last visit, “I think we shall soon get rid of our scholar.” <MASK> was startled. “Nonsense!” said Jacob. “What do you mean?” “He doesn’t drink, he doesn’t eat, he doesn’t leave his bed. He will get out of it, like Mynheer Grotius, in a chest, only the chest will be a coffin.” <MASK> grew pale as death. “Ah!” she said to herself, “he is uneasy about his tulip.” And, rising with a heavy heart, she returned to her chamber, where she took a pen and paper, and during the whole of that night busied herself with tracing letters. On the following morning, when",Dumas
2586,11516," his heart.” “Yes, I see it is a tester of the Béarn king’s, and here is a hole.” “A blow with a dagger. Death to the heretic. He who does it is sure of Paradise.” “He is not yet drunk enough;” so thought Chicot; and he filled his glass again. “To the mass!” cried Gorenflot, drinking it off. Chicot remembered the porter looking at the hands of the monks, and said-- “Then, if you show this to the porter----” “I enter.” “Without difficulty?” “As this wine into my stomach.” And the monk absorbed a new dose. “And you pronounce your discourse?” “And I pronounce my discourse. I",Dumas
2587,1582," of help, as this change would entail expenses for equipment. D’Artagnan refused; but thinking the opportunity a good one, he begged him to have the diamond he put into his hand valued, as he wished to turn it into money. The next day, M. Dessessart’s valet came to d’Artagnan’s lodging, and gave him a bag containing seven thousand livres. This was the price of the queen’s diamond. 48 A FAMILY AFFAIR Athos had invented the phrase, family affair. A family affair was not subject to the investigation of the cardinal; a family affair concerned nobody. People might employ themselves",Dumas
2588,9442," made my body as strong, powerful, and enduring as my mind; and, rely upon it, I shall retain my strength up to the very last moment.” “But this is not strength of mind or character; it is sheer madness.” “No, D’Artagnan, it is the highest order of reasoning. Do not suppose that I should in the slightest degree in the world discuss the question with you, whether you would not be ruined in endeavoring to save me. I should have done precisely as you propose if flight had been part of my plan of action; I should, therefore, have accepted from you what, without any doubt, you would have",Dumas
2589,7918," a letter ought not to remain in existence against us.” “Oh! the young girl’s disposition is generosity itself; I looked at her eyes, and I can read eyes well.” “You think she can be relied upon?” “From my heart I do.” “Well, I think we are mistaken.” “In what way?” “I think that, in point of fact, as she herself told you, she did not receive the letter.” “What! do you suppose--” “I suppose that, from some motive, of which we know nothing, your man did not deliver the letter to her.” <MASK> rang the bell. A servant appeared. “Send Toby here,” he said. A moment afterwards a man",Dumas
2590,4494," Blois?"" ""With all the court."" ""Mesdemoiselles de Mancini, will they be with them?"" ""No, certainly not."" ""But as the king, it is said, cannot do without Mademoiselle Mary?"" ""Mademoiselle, the king must do without her. M. le Cardinal will have it so. He has exiled his nieces to Brouage."" ""He!--the hypocrite!"" ""Hush!"" said Louise, pressing a finger on her friend’s rosy lips. ""Bah! nobody can hear me. I say that old <MASK> <MASK> is a hypocrite, who burns impatiently to make his niece Queen of France."" ""That cannot be, mademoiselle, since M. le Cardinal, on the contrary, had",Dumas
2591,10378," to go downstairs again. “Madame--” said Athos. “Oh! pardon me, Planchet, I did not know that you had upstairs--” “It is Truchen,” added Planchet, blushing a little. “It is whoever you please, my good Planchet; but pardon my rudeness.” “No, no; go up now, gentlemen.” “We will do no such thing,” said Athos. “Oh! madame, having notice, has had time--” “No, Planchet; farewell!” “Eh, gentlemen! you would not disoblige me by thus standing on the staircase, or by going away without having sat down.” “If we had known you had a lady upstairs,” replied Athos, with his customary coolness, “we",Dumas
2592,2625," penetration; for that which almost proved that he was the son of <MASK> was his everlasting pretension; he examined attentively the countenance of the applicant for place and fancied that the contracted eyebrows, thin lips, hooked nose, and prominent cheek-bones of <MASK> were favorable signs. He addressed about twelve words to him; <MASK> answered in four. “Here’s a promising fellow and it is I who have found out his merits,” said <MASK> <MASK> <MASK> “Go,” he added, “and make yourself agreeable to <MASK> la Ramee, and tell him that you suit me in all respects.” <MASK> had",Dumas
2593,8073," yonder, you must know, they are laughing, dancing, banqueting, and drawing the corks of M. de Mazarin’s wine in fine style. Are you aware that they have a ballet every evening there?” “The deuce they have!” “I assure you that your dear <MASK> is forgetting you.” “Well, that is not at all unlikely, and I have myself thought so sometimes.” “Unless he is playing you a trick, the sly fellow!” “Oh!” “You know that <MASK> is as sly as a fox.” “Yes, but to play _me_ a trick--” “Listen: in the first place, he puts you under a sort of sequestration.” “He sequestrates me! Do you mean to",Dumas
2594,9632," some suitable manner.” “Monseigneur!” said Aramis, smiling. “I admit that, whoever would do this much for me, would seem more than mortal in my eyes; but as you tell me I am a prince, brother of the king, how can you restore me the rank and power which my mother and my brother have deprived me of? And as, to effect this, I must pass a life of war and hatred, how can you cause me to prevail in those combats--render me invulnerable by my enemies? Ah! monsieur, reflect on all this; place me, to-morrow, in some dark cavern at a mountain’s base; yield me the delight of hearing in freedom",Dumas
2595,11612," “but how do you know all this?” “Why, monseigneur, as your absence made my position a sinecure, I thought I would try to make some little use of my time; so I took some books and a sword to a little room which I hired at the corner of the Rue St. Antoine, from whence I could see the house that you know.” “Very good.” “But as I feared, if I were constantly watching, to pass for a spy, I thought it better to fall in love.” “In love?” “Oh yes, desperately with Gertrude; she is a fine girl, only two inches taller than myself, and who recounts, capitally.” “Recounts?” “Yes; through",Dumas
2596,12697," the Prince <MASK> of Holland would feel infinitely obliged to the magistracy of the Hague if they simplified for him the government of the Seven Provinces by destroying even the least germ of conspiracy against his authority. This argument capped all the others, and, in order so much the more effectually to destroy the germ of conspiracy, sentence of death was unanimously pronounced against <MASK> <MASK> <MASK> as being arraigned, and convicted, for having, under the innocent appearance of a tulip-fancier, participated in the detestable intrigues and abominable plots of the",Dumas
2597,7731," replied the princess; “for you have related most admirably all you know; but, my dear Monsieur de Saint-Aignan, you have been unfortunate enough to obtain your information from one Dryad only, I believe?” “Yes, Madame, only from one, I confess.” “The fact was, that you passed by a little Naiad, who pretended to know nothing at all, and yet knew a great deal more than your Dryad, my dear comte.” “A Naiad!” repeated several voices, who began to suspect that the story had a continuation. “Of course close beside the oak you are speaking of, which, if I am not mistaken, is called the royal",Dumas
2598,11659," and asked the man if he had seen three travelers pass on mules. “Not to-day,” was the reply, “yesterday evening about seven.” “What were they like?” “They looked like a master and two servants!” “It was them,” said Chicot; “ventre de biche! they have twelve hours’ start of me. But courage!” “Listen, M. Chicot!” said Gorenflot, “my ass can do no more, even your horse is almost exhausted.” Chicot looked, and saw, indeed, that the poor animals were trembling from head to foot. “Well! brother,” said he, “we must take a resolution. You must leave me.” “Leave you; why?” “You go too",Dumas
2599,12579," It was indeed enough to choke one with rage. Thus Boxtel, with jealous foreboding, became the prophet of his own misfortune. And, after having made this melancholy discovery, he passed the most wretched night imaginable. Chapter 6. The Hatred of a Tulip-fancier From that moment Boxtel’s interest in tulips was no longer a stimulus to his exertions, but a deadening anxiety. Henceforth all his thoughts ran only upon the injury which his neighbour would cause him, and thus his favourite occupation was changed into a constant source of misery to him. Van Baerle, as may easily be",Dumas
2600,8549," the grim, appalling texture of eternal night revealed to her distracted gaze. But the horror of the dream which possessed her senses faded away, and she was again restored to the habitual resignation of her character. A ray of hope penetrated her heart, as a ray of sunlight streams into the dungeon of some unhappy captive. Her mind reverted to the journey from Fontainebleau, she saw the king riding beside her carriage, telling her that he loved her, asking for her love in return, requiring her to swear, and himself to swear too, that never should an evening pass by, if ever a",Dumas
2601,3108," it to the cardinal, and took his seat. The cardinal, however, did not unseal the letter at once, but continued to turn it again and again in his hand; then, in accordance with his usual custom and judging from experience that few people could hide anything from him when he began to question them, fixing his eyes upon them at the same time, he thus addressed the messenger: “You are very young, Monsieur Mordaunt, for this difficult task of ambassador, in which the oldest diplomatists often fail.” “My lord, I am twenty-three years of age; but your eminence is mistaken in saying that I",Dumas
2602,12438," is as indispensable to the right understanding of our story as to that of the great event itself on which it is based. Cornelius de Witt, Ruart de Pulten, that is to say, warden of the dikes, ex-burgomaster of Dort, his native town, and member of the Assembly of the States of Holland, was forty-nine years of age, when the Dutch people, tired of the Republic such as <MASK> de Witt, the Grand Pensionary of Holland, understood it, at once conceived a most violent affection for the Stadtholderate, which had been abolished for ever in Holland by the “Perpetual Edict” forced by <MASK> <MASK>",Dumas
2603,4926," hatching. M. Monk is the ally of M. Mazarin--beware!"" ""Monsieur, when a man has had the honor to belong to you, he knows nothing of fear; and when he has had the advantage of being bound up in interests with you, he holds his tongue."" ""Very well; that is more your affair than mine, seeing that in a week I shall be in England."" ""Depart, monsieur, depart--the sooner the better."" ""Is the money, then, ready?"" ""It will be to-morrow; to-morrow you shall receive it from my own hands. Will you have gold or silver?"" ""Gold; that is most convenient. But how are we going to arrange this? Let us",Dumas
2604,784," in the morning. “Now,” said Treville, lowering his voice, and looking into every corner of the apartment to see if they were alone, “now let us talk about yourself, my young friend; for it is evident that your happy return has something to do with the joy of the king, the triumph of the queen, and the humiliation of his Eminence. You must look out for yourself.” “What have I to fear,” replied d’Artagnan, “as long as I shall have the luck to enjoy the favor of their Majesties?” “Everything, believe me. The cardinal is not the man to forget a mystification until he has settled",Dumas
2605,5484," before the Master of another world, <MASK> was desirous of taking good counsel in disposing the wealth he was so unwillingly obliged to leave in this world. After the visit of Guenaud, he therefore sent for Colbert, desired him to sit down, and said to him: ""Let us converse, <MASK> <MASK> and seriously, for I am very ill, and I may chance to die."" ""Man is mortal,"" replied Colbert. ""I have always remembered that, M. Colbert, and I have worked with that end in view. You know that I have amassed a little wealth."" ""I know you have, monseigneur."" ""At how much do you estimate, as near",Dumas
2606,11572," was hiding. He was brave, but now his teeth chattered with terror. “Ah,” thought he, trying to get out his sword from under his monk’s frock, “at least I will kill him first!” The duke had already extended his hand to open the door, when <MASK> heard the duchess say: “Not there, Mayenne; in that confessional to the left.” “It was time,” thought Chicot, as the duke turned away, “but who the devil can the other be?” “Come out, M. David,” said Mayenne, “we are alone.” “Here I am, monseigneur,” said he, coming out. “You have heard all?” asked the Duc de Guise. “I have not lost a word,",Dumas
2607,3926," the weather, had allowed the snow to cover him. He rose, however, as they approached. “Come,” said Athos, “here’s another good servant. Really, honest men are not so scarce as I thought.” “Don’t be in a hurry to weave crowns for our Scotchman. I believe the fellow is here on his own account, for I have heard that these gentlemen born beyond the Tweed are very vindictive. I should not like to be Groslow, if he meets him.” “Well?” said Athos, to the man, in English. “No one has come out,” he replied. “Then, Porthos and Aramis, will you remain with this man while we go around to Grimaud?”",Dumas
2608,12648," perfectly quiet, not a sound broke the silence of the night; one solitary light, that of the housekeeper, was burning in the house. This silence and this darkness emboldened Boxtel; he got astride the wall, stopped for an instant, and, after having ascertained that there was nothing to fear, he put his ladder from his own garden into that of Cornelius, and descended. Then, knowing to an inch where the bulbs which were to produce the black tulip were planted, he ran towards the spot, following, however, the gravelled walks in order not to be betrayed by his footprints, and, on arriving at",Dumas
2609,5754," Gourville; why did you not tell me that sooner: I should have been the more readily convinced."" ""Monseigneur calumniates him,"" said Gourville, laughing; ""if he is come, it is not with a bad intention."" ""What, do you excuse him?"" cried Fouquet; ""a fellow without a heart, without ideas; a devourer of wealth."" ""He knows you are rich."" ""And would ruin me."" ""No, but he would have your purse. That is all."" ""Enough! enough! A hundred thousand crowns per month, during two years. Corbleu! it is I that pay, Gourville, and I know my figures."" Gourville laughed in a silent, sly manner. ""Yes, yes,",Dumas
2610,4507," it is very plain you come from court; you are as timid as the king. Peste! at Blois we contrive better than that, to do without papa’s consent. Ask Malicorne else!"" And at these words the girl pushed <MASK> out of the room by the shoulders. He glided swiftly down to the porch, regained his horse, mounted, and set off as if he had had Monsieur’s guards at his heels. Chapter IV. Father and Son. <MASK> followed the well-known road, so dear to his memory, which led from Blois to the residence of the Comte de la Fere. The reader will dispense with a second description of that habitation:",Dumas
2611,2620," they would take the donjon; the donjon being taken, I should be obliged to let them hang you--at which I should be most unhappy, certainly.” And in his turn the duke bowed low to Monsieur de Chavigny. “For myself, on the other hand, my lord,” returned the governor, “when the first rebel should pass the threshold of my postern doors I should be obliged to kill you with my own hand, since you were confided peculiarly to my care and as I am obliged to give you up, dead or alive.” And once more he bowed low before his highness. These bitter-sweet pleasantries lasted ten minutes, sometimes",Dumas
2612,2899," was contemptible and that I wouldn’t serve Mazarin. But that is all. Did I tell you that I wouldn’t serve any other? On the contrary, I gave you to understand, I think, that I adhered to the princes. We even joked very pleasantly, if I remember rightly, on the very probable contingency of your being charged by the cardinal with my arrest. Were you a party man? There is no doubt of that. Well, why should not we, too, belong to a party? You had your secret and we had ours; we didn’t exchange them. So much the better; it proves that we know how to keep our secrets.” “I do not reproach you,",Dumas
2613,1009," church.” “And what did the count do?” “The count was of the highest nobility. He had on his estates the rights of high and low tribunals. He tore the dress of the countess to pieces; he tied her hands behind her, and hanged her on a tree.” “Heavens, Athos, a murder?” cried d’Artagnan. “No less,” said Athos, as pale as a corpse. “But methinks I need wine!” and he seized by the neck the last bottle that was left, put it to his mouth, and emptied it at a single draught, as he would have emptied an ordinary glass. Then he let his head sink upon his two hands, while d’Artagnan stood before",Dumas
2614,2469," for me,” said Planchet, “I seem to smell, from this place, even, a most delectable perfume of fine roast meat, and to see the scullions in a row by the hedge, hailing our approach. Ah! sir, what a cook must <MASK> <MASK> have, when he was so fond of eating and drinking, even whilst he was only called Monsieur Porthos!” “Say no more!” cried D’Artagnan. “If the reality corresponds with appearances I am lost; for a man so well off will never change his happy condition, and I shall fail with him, as I have already done with Aramis.” 11. Wealth does not necessarily produce Happiness.",Dumas
2615,12619," name. All the tulip-fanciers--that is to say, all the intelligent people of Europe--will feel a thrill of excitement when the rumour spreads to the four quarters of the globe: The grand black tulip is found! ‘How is it called?’ the fanciers will ask.--‘Tulipa nigra Barlœnsis!’--‘Why Barlœnsis?’--‘After its grower, Van Baerle,’ will be the answer.--‘And who is this Van Baerle?’--‘It is the same who has already produced five new tulips: the Jane, the John de Witt, the Cornelius de Witt, etc.’ Well, that is what I call my ambition. It will cause tears to no one. And people will talk of my",Dumas
2616,9918," happiness and contentment of the guest became the supreme law of all who obeyed the host? The perfect swarm of busily engaged persons moving about noiselessly; the multitude of guests,--who were, however, even less numerous than the servants who waited on them,--the myriad of exquisitely prepared dishes, of gold and silver vases; the floods of dazzling light, the masses of unknown flowers of which the hot-houses had been despoiled, redundant with luxuriance of unequaled scent and beauty; the perfect harmony of the surroundings, which, indeed, was no more than the prelude of the promised",Dumas
2617,908," and laces of all kinds and sorts. In their stead d’Artagnan thought he perceived in an obscure corner a discipline cord suspended from a nail in the wall. At the noise made by d’Artagnan in entering, <MASK> lifted up his head, and beheld his friend; but to the great astonishment of the young man, the sight of him did not produce much effect upon the Musketeer, so completely was his mind detached from the things of this world. “Good day, dear d’Artagnan,” said Aramis; “believe me, I am glad to see you.” “So am I delighted to see you,” said d’Artagnan, “although I am not yet sure",Dumas
2618,10955," one day when you found me in a very strange predicament at Blois. Do me justice, monsieur, when you admit I do not make any one pay for the tears of shame that I then shed. Look around you; lofty heads have bowed. Bow yours, or choose such exile as will suit you. Perhaps, when reflecting upon it, you will find your king has a generous heart, who reckons sufficiently upon your loyalty to allow you to leave him dissatisfied, when you possess a great state secret. You are a brave man; I know you to be so. Why have you judged me prematurely? Judge me from this day forward, D’Artagnan, and be as",Dumas
2619,11757," becoming once more serious, said, “Well, duke, what do you wish? To the point.” “I wish, sire--for your popularity is dearer to me than my own--that your majesty should be superior to us in your zeal for religion--I wish you to choose a chief for the League.” “Well!” said the king, to those who surrounded him, “what do you think of it, my friends?” Chicot, without saying a word, drew out a lion’s skin from a corner, and threw himself on it. “What are you doing, Chicot?” asked the king. “Sire, they say that night brings good counsel; that must be because of sleep; therefore I am",Dumas
2620,9232," convenient and beautiful apartment for the two rooms to which this staircase will conduct us, and which together form a lodging for him half the size, and at ten times greater the distance from the king,--a close proximity to whom is by no means disdained, in general, by the gentlemen belonging to the court.” “Very good, Madame,” returned Raoul; “but go on, I beg, for I do not understand yet.” “Well, then it accidentally happened,” continued the princess, “that M. de Saint-Aignan’s apartment is situated underneath the apartments of my maids of honor, and by a further coincidence,",Dumas
2621,10342," that within one month I have lived thirty years, and that I approach the end of my life.” “Then,” said Athos, coldly, “you go with the intention of getting killed in Africa? Oh, tell me! do not lie!” <MASK> grew deadly pale, and remained silent for two seconds, which were to his father two hours of agony. Then, all at once: “Monsieur,” said he, “I have promised to devote myself to God. In exchange for the sacrifice I make of my youth and liberty, I will only ask of Him one thing, and that is, to preserve me for you, because you are the only tie which attaches me to this world. God alone",Dumas
2622,7160," good sense. Moreover, all that the king touches is converted into gold.” “Well, Madame, rest assured of one thing, namely, that I am still grateful to you: you might even yet make me pay dearer for your stay in France.” “Sire, some one approaches.” “Well!” “One last word.” “Say it.” “You are prudent and judicious, sire; but in the present instance you will be obliged to summon to your aid all your prudence, and all your judgment.” “Oh!” exclaimed Louis, laughing, “from this very day I shall begin to act my part, and you shall see whether I am not quite fit to represent the character",Dumas
2623,3144," Providence. Well, madame,” said De Winter, when the queen had dismissed her attendants. “Well, my lord, what I foresaw has come to pass.” “What? does the cardinal refuse to receive the king? France refuse hospitality to an unfortunate prince? Ay, but it is for the first time, madame!” “I did not say France, my lord; I said the cardinal, and the cardinal is not even a Frenchman.” “But did you see the queen?” “It is useless,” replied Henrietta, “the queen will not say yes when the cardinal says no. Are you not aware that this Italian directs everything, both indoors and out? And",Dumas
2624,7385," or rather, where chance had placed him, he saw nothing but love and garlands of flowers around him. The king’s love for Madame, that of Madame for the king, that of Guiche for Madame, that of <MASK> <MASK> for the king, that of <MASK> for Montalais, that of <MASK> <MASK> <MASK> for himself, was not all this, truly, more than enough to turn the head of any courtier? Besides, Saint-Aignan was the model of courtiers, past, present, and to come; and, moreover, showed himself such an excellent narrator, and so discerningly appreciative that the king listened to him with an",Dumas
2625,7948," news! the king is charmed with my lottery.” “But I,” replied Madame, “am not so greatly charmed: to see such beautiful bracelets on any one’s arms but yours or mine, is what I cannot reconcile myself to.” “Well, well,” said <MASK> of Austria, concealing by a smile a violent pang she had just experienced, “do not look at things in the worst light immediately.” “Ah, Madame, Fortune is blind, and I am told there are two hundred tickets.” “Quite as many as that; but you cannot surely forget that there can only be one winner.” “No doubt. But who will that be? Can you tell?” said Madame, in",Dumas
2626,8143," “Well, M. D’Artagnan is right, after all,” said Planchet: “are they beginning to bury yet?” “Not yet.” “Ah! yes, the grave-digger is waiting until the cords are fastened round the bier. But, see, a woman has just entered the cemetery at the other end.” “Yes, yes, my dear Planchet,” said D’Artagnan, quickly, “leave me, leave me; I feel I am beginning already to be much comforted by my meditations, so do not interrupt me.” Planchet left, and D’Artagnan remained, devouring with his eager gaze from behind the half-closed blinds what was taking place just before him. The two bearers of the",Dumas
2627,10592," on.” The captain gave the signal, and Fouquet’s rowers resumed their task with all the success that could be looked for from men who had rested. Scarcely had the lighter made a hundred fathoms, than the other, that with the twelve rowers, resumed its rapid course. This position lasted all day, without any increase or diminution of distance between the two vessels. Towards evening <MASK> wished to try the intentions of his persecutor. He ordered his rowers to pull towards the shore, as if to effect a landing. Colbert’s lighter imitated this maneuver, and steered towards the shore in a",Dumas
2628,1006," Berry--noble as a Dandolo or a Montmorency, at twenty-five years of age fell in love with a girl of sixteen, beautiful as fancy can paint. Through the ingenuousness of her age beamed an ardent mind, not of the woman, but of the poet. She did not please; she intoxicated. She lived in a small town with her brother, who was a curate. Both had recently come into the country. They came nobody knew whence; but when seeing her so lovely and her brother so pious, nobody thought of asking whence they came. They were said, however, to be of good extraction. My friend, who was seigneur of the",Dumas
2629,3453," “From His Eminence, Cardinal Mazarin,” presenting a letter. D’Artagnan looked at Porthos. “A complicated affair,” said Porthos; “where will you begin?” “It is arranged capitally; his eminence expects me in half an hour.” “Good.” “My friend,” said D’Artagnan, turning to the servant, “tell his eminence that in half an hour I shall be at his command.” “It is very fortunate,” resumed the Gascon, when the valet had retired, “that he did not meet the other one.” “Do you not think that they have sent for you, both for the same thing?” “I do not think it, I am certain of it.” “Quick,",Dumas
2630,6084," of a street, chants struck the ears of the newly arrived travelers. A crowd in holiday garb appeared through the vapors of incense which mounted to the heavens in blue fleeces, and clouds of rose-leaves fluttered as high as the first stories. Above all heads were to be seen the cross and banners, the sacred symbols of religion. Then, beneath these crosses and banners, as if protected by them, walked a whole world of young girls clothed in white, crowned with corn-flowers. At the two sides of the street, inclosing the cortege, marched the guards of the garrison, carrying bouquets in the",Dumas
